date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-06-27,MG,Senhora do Porto,city,2,0,True,3523,3166105,56.7698,0.0
2020-06-27,MG,Senhora dos Remédios,city,3,0,True,10459,3166204,28.68343,0.0
2020-06-27,MG,Serra dos Aimorés,city,6,0,True,8699,3166709,68.97345,0.0
2020-06-27,MG,Serra do Salitre,city,73,0,True,11582,3166808,630.28838,0.0
2020-06-27,MG,Serrania,city,4,0,True,7669,3166907,52.15804,0.0
2020-06-27,MG,Serranópolis de Minas,city,1,0,True,4781,3166956,20.91613,0.0
2020-06-27,MG,Serranos,city,1,0,True,1963,3167004,50.94244,0.0
2020-06-27,MG,Serro,city,20,0,True,20966,3167103,95.39254,0.0
2020-06-27,MG,Sete Lagoas,city,187,4,True,239639,3167202,78.03404,0.0214
2020-06-27,MG,Silveirânia,city,3,0,True,2261,3167301,132.68465,0.0
2020-06-27,MG,Silvianópolis,city,2,0,True,6238,3167400,32.06156,0.0
2020-06-27,MG,Simão Pereira,city,3,0,True,2615,3167509,114.72275,0.0
2020-06-27,MG,Simonésia,city,13,0,True,19633,3167608,66.21505,0.0
2020-06-27,MG,Sobrália,city,3,0,True,5553,3167707,54.02485,0.0
2020-06-27,MG,Tabuleiro,city,2,0,True,3750,3167905,53.33333,0.0
2020-06-27,MG,Taiobeiras,city,55,1,True,34132,3168002,161.13911,0.0182
2020-06-27,MG,Taparuba,city,4,0,True,3110,3168051,128.61736,0.0
2020-06-27,MG,Tapira,city,21,0,True,4773,3168101,439.97486,0.0
2020-06-27,MG,Taquaraçu de Minas,city,1,0,True,4077,3168309,24.52784,0.0
2020-06-27,MG,Tarumirim,city,1,0,True,14326,3168408,6.98032,0.0
2020-06-27,MG,Teixeiras,city,3,0,True,11661,3168507,25.72678,0.0
2020-06-27,MG,Teófilo Otoni,city,702,31,True,140592,3168606,499.31717,0.0442
2020-06-27,MG,Timóteo,city,213,3,True,89842,3168705,237.08288,0.0141
2020-06-27,MG,Tiradentes,city,3,1,True,7981,3168804,37.58927,0.3333
2020-06-27,MG,Tiros,city,1,0,True,6480,3168903,15.4321,0.0
2020-06-27,MG,Tocantins,city,34,0,True,16659,3169000,204.09388,0.0
2020-06-27,MG,Toledo,city,16,2,True,6258,3169109,255.67274,0.125
2020-06-27,MG,Tombos,city,48,0,True,8022,3169208,598.35453,0.0
2020-06-27,MG,Três Corações,city,144,5,True,79482,3169307,181.1731,0.0347
2020-06-27,MG,Três Marias,city,33,1,True,32356,3169356,101.99036,0.0303
2020-06-27,MG,Três Pontas,city,50,1,True,56746,3169406,88.11194,0.02
2020-06-27,MG,Tupaciguara,city,52,1,True,25327,3169604,205.31449,0.0192
2020-06-27,MG,Turmalina,city,2,0,True,19964,3169703,10.01803,0.0
2020-06-27,MG,Ubá,city,126,3,True,115552,3169901,109.04182,0.0238
2020-06-27,MG,Ubaí,city,2,0,True,12533,3170008,15.95787,0.0
2020-06-27,MG,Ubaporanga,city,37,0,True,12471,3170057,296.68832,0.0
2020-06-27,MG,Uberaba,city,669,24,True,333783,3170107,200.42962,0.0359
2020-06-27,MG,Uberlândia,city,5965,76,True,691305,3170206,862.86082,0.0127
2020-06-27,MG,Unaí,city,361,1,True,84378,3170404,427.83664,0.0028
2020-06-27,MG,União de Minas,city,41,0,True,4304,3170438,952.60223,0.0
2020-06-27,MG,Uruana de Minas,city,1,0,True,3264,3170479,30.63725,0.0
2020-06-27,MG,Urucânia,city,28,0,True,10358,3170503,270.32246,0.0
2020-06-27,MG,Urucuia,city,15,1,True,16865,3170529,88.9416,0.0667
2020-06-27,MG,Vargem Alegre,city,29,0,True,6480,3170578,447.53086,0.0
2020-06-27,MG,Varginha,city,147,6,True,135558,3170701,108.44067,0.0408
2020-06-27,MG,Varjão de Minas,city,5,1,True,7036,3170750,71.0631,0.2
2020-06-27,MG,Várzea da Palma,city,45,0,True,39493,3170800,113.94424,0.0
2020-06-27,MG,Varzelândia,city,9,1,True,19320,3170909,46.58385,0.1111
2020-06-27,MG,Vazante,city,170,0,True,20590,3171006,825.64352,0.0
2020-06-27,MG,Vespasiano,city,84,2,True,127601,3171204,65.83021,0.0238
2020-06-27,MG,Viçosa,city,55,0,True,78846,3171303,69.75623,0.0
2020-06-27,MG,Vieiras,city,5,0,True,3608,3171402,138.58093,0.0
2020-06-27,MG,Virgem da Lapa,city,1,0,True,13752,3171600,7.27167,0.0
2020-06-27,MG,Virginópolis,city,0,0,True,10510,3171808,,0.0
2020-06-27,MG,Virgolândia,city,3,0,True,5380,3171907,55.76208,0.0
2020-06-27,MG,Visconde do Rio Branco,city,40,1,True,42564,3172004,93.97613,0.025
2020-06-27,MG,Volta Grande,city,5,0,True,5252,3172103,95.20183,0.0
2020-06-27,MG,Wenceslau Braz,city,4,0,True,2552,3172202,156.73981,0.0
2020-06-27,PA,Abaetetuba,city,2279,97,True,157698,1500107,1445.16735,0.0426
2020-06-27,PA,Abel Figueiredo,city,69,1,True,7434,1500131,928.16788,0.0145
2020-06-27,PA,Acará,city,451,9,True,55591,1500206,811.2824,0.02
2020-06-27,PA,Afuá,city,656,4,True,39218,1500305,1672.70131,0.0061
2020-06-27,PA,Água Azul do Norte,city,63,0,True,27430,1500347,229.67554,0.0
2020-06-27,PA,Alenquer,city,490,18,True,56789,1500404,862.84316,0.0367
2020-06-27,PA,Almeirim,city,124,10,True,34109,1500503,363.54041,0.0806
2020-06-27,PA,Altamira,city,1483,52,True,114594,1500602,1294.13407,0.0351
2020-06-27,PA,Anajás,city,260,9,True,29277,1500701,888.06913,0.0346
2020-06-27,PA,Ananindeua,city,4106,326,True,530598,1500800,773.84385,0.0794
2020-06-27,PA,Anapu,city,442,6,True,27890,1500859,1584.79742,0.0136
2020-06-27,PA,Augusto Corrêa,city,559,15,True,45998,1500909,1215.27023,0.0268
2020-06-27,PA,Aurora do Pará,city,261,6,True,31338,1500958,832.85468,0.023
2020-06-27,PA,Aveiro,city,111,2,True,16388,1501006,677.32487,0.018
2020-06-27,PA,Bagre,city,184,7,True,30673,1501105,599.87611,0.038
2020-06-27,PA,Baião,city,213,9,True,47446,1501204,448.93142,0.0423
2020-06-27,PA,Bannach,city,41,3,True,3286,1501253,1247.71759,0.0732
2020-06-27,PA,Barcarena,city,1615,97,True,124680,1501303,1295.31601,0.0601
2020-06-27,PA,Belém,city,18908,1892,True,1492745,1501402,1266.65974,0.1001
2020-06-27,PA,Belterra,city,32,5,True,17732,1501451,180.4647,0.1562
2020-06-27,PA,Benevides,city,1273,49,True,62737,1501501,2029.10563,0.0385
2020-06-27,PA,Bom Jesus do Tocantins,city,76,0,True,16981,1501576,447.55904,0.0
2020-06-27,PA,Bonito,city,178,6,True,16286,1501600,1092.96328,0.0337
2020-06-27,PA,Bragança,city,1668,67,True,127686,1501709,1306.32959,0.0402
2020-06-27,PA,Brasil Novo,city,199,2,True,15086,1501725,1319.1038,0.0101
2020-06-27,PA,Brejo Grande do Araguaia,city,35,0,True,7380,1501758,474.25474,0.0
2020-06-27,PA,Breu Branco,city,183,14,True,66046,1501782,277.07961,0.0765
2020-06-27,PA,Breves,city,1092,70,True,102701,1501808,1063.28079,0.0641
2020-06-27,PA,Bujaru,city,194,19,True,29132,1501907,665.93437,0.0979
2020-06-27,PA,Cachoeira do Arari,city,123,9,True,23767,1502004,517.5243,0.0732
2020-06-27,PA,Cachoeira do Piriá,city,222,0,True,33900,1501956,654.86726,0.0
2020-06-27,PA,Cametá,city,3224,75,True,137890,1502103,2338.09558,0.0233
2020-06-27,PA,Canaã dos Carajás,city,2075,26,True,37085,1502152,5595.25415,0.0125
2020-06-27,PA,Capanema,city,830,54,True,69027,1502202,1202.42804,0.0651
2020-06-27,PA,Capitão Poço,city,455,23,True,54303,1502301,837.89109,0.0505
2020-06-27,PA,Castanhal,city,1519,166,True,200793,1502400,756.50048,0.1093
2020-06-27,PA,Chaves,city,139,1,True,23717,1502509,586.0775,0.0072
2020-06-27,PA,Colares,city,71,8,True,12085,1502608,587.50517,0.1127
2020-06-27,PA,Conceição do Araguaia,city,171,4,True,47864,1502707,357.26224,0.0234
2020-06-27,PA,Concórdia do Pará,city,527,8,True,33318,1502756,1581.72759,0.0152
2020-06-27,PA,Cumaru do Norte,city,182,4,True,13473,1502764,1350.84985,0.022
2020-06-27,PA,Curionópolis,city,645,9,True,17929,1502772,3597.52357,0.014
2020-06-27,PA,Curralinho,city,172,7,True,34448,1502806,499.3033,0.0407
2020-06-27,PA,Curuá,city,25,0,True,14393,1502855,173.69555,0.0
2020-06-27,PA,Curuçá,city,1067,48,True,40066,1502905,2663.10588,0.045
2020-06-27,PA,Dom Eliseu,city,544,7,True,59719,1502939,910.93287,0.0129
2020-06-27,PA,Eldorado do Carajás,city,149,4,True,33808,1502954,440.72409,0.0268
2020-06-27,PA,Faro,city,15,0,True,7194,1503002,208.50709,0.0
2020-06-27,PA,Floresta do Araguaia,city,60,0,True,20304,1503044,295.50827,0.0
2020-06-27,PA,Garrafão do Norte,city,365,5,True,26066,1503077,1400.29157,0.0137
2020-06-27,PA,Goianésia do Pará,city,100,4,True,40475,1503093,247.06609,0.04
2020-06-27,PA,Gurupá,city,584,9,True,33376,1503101,1749.76031,0.0154
2020-06-27,PA,Igarapé-Açu,city,396,21,True,38807,1503200,1020.43446,0.053
2020-06-27,PA,Igarapé-Miri,city,964,30,True,62698,1503309,1537.52911,0.0311
2020-06-27,PA,Importados/Indefinidos,city,0,0,True,,,,0.0
2020-06-27,PA,Inhangapi,city,50,4,True,11711,1503408,426.94902,0.08
2020-06-27,PA,Ipixuna do Pará,city,367,9,True,64053,1503457,572.96302,0.0245
2020-06-27,PA,Irituia,city,292,6,True,32550,1503507,897.08141,0.0205
2020-06-27,PA,Itaituba,city,2436,40,True,101247,1503606,2405.99721,0.0164
2020-06-27,PA,Itupiranga,city,157,6,True,53269,1503705,294.73052,0.0382
2020-06-27,PA,Jacareacanga,city,370,7,True,8239,1503754,4490.83627,0.0189
2020-06-27,PA,Jacundá,city,411,9,True,59155,1503804,694.78489,0.0219
2020-06-27,PA,Juruti,city,542,50,True,57943,1503903,935.40203,0.0923
2020-06-27,PA,Limoeiro do Ajuru,city,476,12,True,28935,1504000,1645.06653,0.0252
2020-06-27,PA,Mãe do Rio,city,329,20,True,30077,1504059,1093.85909,0.0608
2020-06-27,PA,Magalhães Barata,city,114,8,True,8548,1504109,1333.6453,0.0702
2020-06-27,PA,Marabá,city,3633,133,True,279349,1504208,1300.52372,0.0366
2020-06-27,PA,Maracanã,city,97,12,True,29473,1504307,329.11478,0.1237
2020-06-27,PA,Marapanim,city,340,16,True,28336,1504406,1199.88707,0.0471
2020-06-27,PA,Marituba,city,619,56,True,131521,1504422,470.64727,0.0905
2020-06-27,PA,Medicilândia,city,364,4,True,31597,1504455,1152.0081,0.011
2020-06-27,PA,Melgaço,city,188,7,True,27654,1504505,679.82932,0.0372
2020-06-27,PA,Mocajuba,city,819,18,True,31136,1504604,2630.39568,0.022
2020-06-27,PA,Moju,city,1137,29,True,82094,1504703,1384.99769,0.0255
2020-06-27,PA,Mojuí dos Campos,city,255,8,True,16084,1504752,1585.42651,0.0314
2020-06-27,PA,Monte Alegre,city,462,15,True,58032,1504802,796.11249,0.0325
2020-06-27,PA,Muaná,city,159,11,True,40349,1504901,394.06181,0.0692
2020-06-27,PA,Nova Esperança do Piriá,city,331,6,True,21368,1504950,1549.0453,0.0181
2020-06-27,PA,Nova Ipixuna,city,161,3,True,16678,1504976,965.34357,0.0186
2020-06-27,PA,Nova Timboteua,city,121,1,True,15363,1505007,787.60659,0.0083
2020-06-27,PA,Novo Progresso,city,327,1,True,25762,1505031,1269.31139,0.0031
2020-06-27,PA,Novo Repartimento,city,97,13,True,75919,1505064,127.76775,0.134
2020-06-27,PA,Óbidos,city,199,5,True,52137,1505106,381.68671,0.0251
2020-06-27,PA,Oeiras do Pará,city,357,21,True,32512,1505205,1098.0561,0.0588
2020-06-27,PA,Oriximiná,city,855,21,True,73096,1505304,1169.69465,0.0246
2020-06-27,PA,Ourém,city,114,2,True,17842,1505403,638.94182,0.0175
2020-06-27,PA,Ourilândia do Norte,city,1030,3,True,32832,1505437,3137.18324,0.0029
2020-06-27,PA,Pacajá,city,257,7,True,47706,1505486,538.7163,0.0272
2020-06-27,PA,Palestina do Pará,city,29,1,True,7589,1505494,382.13203,0.0345
2020-06-27,PA,Paragominas,city,1355,74,True,113145,1505502,1197.57833,0.0546
2020-06-27,PA,Parauapebas,city,9597,111,True,208273,1505536,4607.89445,0.0116
2020-06-27,PA,Pau D'Arco,city,34,1,True,5483,1505551,620.09849,0.0294
2020-06-27,PA,Peixe-Boi,city,61,2,True,8077,1505601,755.2309,0.0328
2020-06-27,PA,Piçarra,city,83,0,True,12981,1505635,639.39604,0.0
2020-06-27,PA,Placas,city,117,0,True,30982,1505650,377.63863,0.0
2020-06-27,PA,Ponta de Pedras,city,281,6,True,31082,1505700,904.06023,0.0214
2020-06-27,PA,Portel,city,695,35,True,62043,1505809,1120.19084,0.0504
2020-06-27,PA,Porto de Moz,city,509,22,True,41135,1505908,1237.38908,0.0432
2020-06-27,PA,Prainha,city,130,4,True,29866,1506005,435.27757,0.0308
2020-06-27,PA,Primavera,city,196,7,True,10825,1506104,1810.62356,0.0357
2020-06-27,PA,Quatipuru,city,246,9,True,13608,1506112,1807.76014,0.0366
2020-06-27,PA,Redenção,city,1027,14,True,84787,1506138,1211.2706,0.0136
2020-06-27,PA,Rio Maria,city,389,2,True,18193,1506161,2138.18502,0.0051
2020-06-27,PA,Rondon do Pará,city,148,13,True,52357,1506187,282.67471,0.0878
2020-06-27,PA,Rurópolis,city,367,3,True,50510,1506195,726.58879,0.0082
2020-06-27,PA,Salinópolis,city,411,30,True,40675,1506203,1010.44868,0.073
2020-06-27,PA,Salvaterra,city,275,12,True,23752,1506302,1157.79724,0.0436
2020-06-27,PA,Santa Bárbara do Pará,city,220,10,True,21079,1506351,1043.69277,0.0455
2020-06-27,PA,Santa Cruz do Arari,city,88,5,True,10128,1506401,868.87836,0.0568
2020-06-27,PA,Santa Izabel do Pará,city,441,31,True,70801,1506500,622.87256,0.0703
2020-06-27,PA,Santa Luzia do Pará,city,119,7,True,19848,1506559,599.55663,0.0588
2020-06-27,PA,Santa Maria das Barreiras,city,66,2,True,21449,1506583,307.70665,0.0303
2020-06-27,PA,Santa Maria do Pará,city,159,15,True,24861,1506609,639.55593,0.0943
2020-06-27,PA,Santana do Araguaia,city,116,3,True,72817,1506708,159.30346,0.0259
2020-06-27,PA,Santarém,city,3046,162,True,304589,1506807,1000.03611,0.0532
2020-06-27,PA,Santarém Novo,city,114,3,True,6709,1506906,1699.21002,0.0263
2020-06-27,PA,Santo Antônio do Tauá,city,324,22,True,31482,1507003,1029.15952,0.0679
2020-06-27,PA,São Caetano de Odivelas,city,338,15,True,18050,1507102,1872.57618,0.0444
2020-06-27,PA,São Domingos do Araguaia,city,244,4,True,25557,1507151,954.72865,0.0164
2020-06-27,PA,São Domingos do Capim,city,66,3,True,31989,1507201,206.32092,0.0455
2020-06-27,PA,São Félix do Xingu,city,481,6,True,128481,1507300,374.37442,0.0125
2020-06-27,PA,São Francisco do Pará,city,66,3,True,15882,1507409,415.56479,0.0455
2020-06-27,PA,São Geraldo do Araguaia,city,267,12,True,24847,1507458,1074.57641,0.0449
2020-06-27,PA,São João da Ponta,city,23,2,True,6139,1507466,374.65385,0.087
2020-06-27,PA,São João de Pirabas,city,164,15,True,23045,1507474,711.65112,0.0915
2020-06-27,PA,São João do Araguaia,city,18,2,True,13996,1507508,128.60817,0.1111
2020-06-27,PA,São Miguel do Guamá,city,944,26,True,58986,1507607,1600.37975,0.0275
2020-06-27,PA,São Sebastião da Boa Vista,city,253,8,True,26640,1507706,949.6997,0.0316
2020-06-27,PA,Sapucaia,city,54,2,True,5930,1507755,910.62395,0.037
2020-06-27,PA,Senador José Porfírio,city,372,15,True,11658,1507805,3190.94184,0.0403
2020-06-27,PA,Soure,city,223,8,True,25374,1507904,878.85237,0.0359
2020-06-27,PA,Tailândia,city,947,22,True,106339,1507953,890.54815,0.0232
2020-06-27,PA,Terra Alta,city,155,9,True,11720,1507961,1322.5256,0.0581
2020-06-27,PA,Terra Santa,city,141,3,True,18769,1507979,751.23874,0.0213
2020-06-27,PA,Tomé-Açu,city,547,31,True,63447,1508001,862.1369,0.0567
2020-06-27,PA,Tracuateua,city,328,11,True,30959,1508035,1059.46575,0.0335
2020-06-27,PA,Trairão,city,156,2,True,18989,1508050,821.52825,0.0128
2020-06-27,PA,Tucumã,city,712,8,True,39602,1508084,1797.889,0.0112
2020-06-27,PA,Tucuruí,city,1028,80,True,113659,1508100,904.45983,0.0778
2020-06-27,PA,Ulianópolis,city,389,10,True,59210,1508126,656.98362,0.0257
2020-06-27,PA,Uruará,city,411,4,True,45476,1508159,903.77342,0.0097
2020-06-27,PA,Vigia,city,195,19,True,53686,1508209,363.22319,0.0974
2020-06-27,PA,Viseu,city,848,15,True,61403,1508308,1381.04001,0.0177
2020-06-27,PA,Vitória do Xingu,city,496,13,True,15134,1508357,3277.38866,0.0262
2020-06-27,PA,Xinguara,city,599,11,True,44751,1508407,1338.51758,0.0184
2020-06-27,PB,Água Branca,city,23,2,True,10234,2500106,224.74106,0.087
2020-06-27,PB,Aguiar,city,15,0,True,5640,2500205,265.95745,0.0
2020-06-27,PB,Alagoa Grande,city,382,6,True,28496,2500304,1340.53902,0.0157
2020-06-27,PB,Alagoa Nova,city,156,2,True,20849,2500403,748.23733,0.0128
2020-06-27,PB,Alagoinha,city,373,1,True,14489,2500502,2574.36676,0.0027
2020-06-27,PB,Alcantil,city,18,0,True,5492,2500536,327.74945,0.0
2020-06-27,PB,Algodão de Jandaíra,city,3,0,True,2567,2500577,116.86794,0.0
2020-06-27,PB,Alhandra,city,309,8,True,19588,2500601,1577.49643,0.0259
2020-06-27,PB,Amparo,city,12,0,True,2238,2500734,536.19303,0.0
2020-06-27,PB,Aparecida,city,24,0,True,8347,2500775,287.52845,0.0
2020-06-27,PB,Araçagi,city,241,2,True,16987,2500809,1418.73197,0.0083
2020-06-27,PB,Arara,city,79,0,True,13470,2500908,586.48849,0.0
2020-06-27,PB,Araruna,city,69,3,True,20312,2501005,339.70067,0.0435
2020-06-27,PB,Areia,city,149,1,True,22819,2501104,652.96463,0.0067
2020-06-27,PB,Areia de Baraúnas,city,1,0,True,2128,2501153,46.99248,0.0
2020-06-27,PB,Areial,city,28,1,True,6998,2501203,400.11432,0.0357
2020-06-27,PB,Aroeiras,city,76,0,True,19153,2501302,396.80468,0.0
2020-06-27,PB,Assunção,city,26,0,True,3990,2501351,651.62907,0.0
2020-06-27,PB,Baía da Traição,city,161,3,True,8993,2501401,1790.28133,0.0186
2020-06-27,PB,Bananeiras,city,74,1,True,21318,2501500,347.1245,0.0135
2020-06-27,PB,Baraúna,city,108,0,True,4892,2501534,2207.68602,0.0
2020-06-27,PB,Barra de Santana,city,49,0,True,8359,2501575,586.19452,0.0
2020-06-27,PB,Barra de Santa Rosa,city,17,0,True,15384,2501609,110.50442,0.0
2020-06-27,PB,Barra de São Miguel,city,6,1,True,6036,2501708,99.40358,0.1667
2020-06-27,PB,Bayeux,city,830,51,True,96880,2501807,856.72998,0.0614
2020-06-27,PB,Belém,city,246,2,True,17676,2501906,1391.71758,0.0081
2020-06-27,PB,Belém do Brejo do Cruz,city,7,0,True,7342,2502003,95.34187,0.0
2020-06-27,PB,Bernardino Batista,city,3,0,True,3501,2502052,85.6898,0.0
2020-06-27,PB,Boa Ventura,city,2,0,True,5366,2502102,37.27171,0.0
2020-06-27,PB,Boa Vista,city,48,0,True,7051,2502151,680.7545,0.0
2020-06-27,PB,Bom Jesus,city,3,0,True,2561,2502201,117.14174,0.0
2020-06-27,PB,Bom Sucesso,city,6,0,True,4975,2502300,120.60302,0.0
2020-06-27,PB,Bonito de Santa Fé,city,2,0,True,11917,2502409,16.78275,0.0
2020-06-27,PB,Boqueirão,city,114,1,True,17804,2502508,640.30555,0.0088
2020-06-27,PB,Borborema,city,6,0,True,5263,2502706,114.00342,0.0
2020-06-27,PB,Brejo do Cruz,city,83,1,True,14122,2502805,587.73545,0.012
2020-06-27,PB,Brejo dos Santos,city,4,0,True,6449,2502904,62.02512,0.0
2020-06-27,PB,Caaporã,city,734,9,True,21828,2503001,3362.65347,0.0123
2020-06-27,PB,Cabaceiras,city,11,0,True,5611,2503100,196.04349,0.0
2020-06-27,PB,Cabedelo,city,1767,14,True,67736,2503209,2608.65714,0.0079
2020-06-27,PB,Cachoeira dos Índios,city,44,3,True,10244,2503308,429.51972,0.0682
2020-06-27,PB,Cacimba de Areia,city,7,0,True,3682,2503407,190.11407,0.0
2020-06-27,PB,Cacimba de Dentro,city,45,0,True,17187,2503506,261.8258,0.0
2020-06-27,PB,Cacimbas,city,31,1,True,7173,2503555,432.17622,0.0323
2020-06-27,PB,Caiçara,city,167,1,True,7201,2503605,2319.12234,0.006
2020-06-27,PB,Cajazeiras,city,479,14,True,61993,2503704,772.66788,0.0292
2020-06-27,PB,Cajazeirinhas,city,1,0,True,3193,2503753,31.31851,0.0
2020-06-27,PB,Caldas Brandão,city,73,2,True,6014,2503803,1213.83439,0.0274
2020-06-27,PB,Camalaú,city,1,0,True,6013,2503902,16.63063,0.0
2020-06-27,PB,Campina Grande,city,6389,94,True,409731,2504009,1559.31575,0.0147
2020-06-27,PB,Capim,city,100,2,True,6523,2504033,1533.03695,0.02
2020-06-27,PB,Caraúbas,city,12,0,True,4162,2504074,288.32292,0.0
2020-06-27,PB,Carrapateira,city,5,0,True,2659,2504108,188.04062,0.0
2020-06-27,PB,Casserengue,city,101,1,True,7468,2504157,1352.43706,0.0099
2020-06-27,PB,Catingueira,city,12,2,True,4932,2504207,243.309,0.1667
2020-06-27,PB,Catolé do Rocha,city,144,6,True,30546,2504306,471.42015,0.0417
2020-06-27,PB,Caturité,city,56,0,True,4852,2504355,1154.16323,0.0
2020-06-27,PB,Conceição,city,11,0,True,18982,2504405,57.94964,0.0
2020-06-27,PB,Condado,city,69,1,True,6654,2504504,1036.97024,0.0145
2020-06-27,PB,Conde,city,332,5,True,24670,2504603,1345.76409,0.0151
2020-06-27,PB,Congo,city,26,1,True,4786,2504702,543.25115,0.0385
2020-06-27,PB,Coremas,city,29,0,True,15445,2504801,187.76303,0.0
2020-06-27,PB,Coxixola,city,9,0,True,1921,2504850,468.50599,0.0
2020-06-27,PB,Cruz do Espírito Santo,city,180,11,True,17319,2504900,1039.32098,0.0611
2020-06-27,PB,Cubati,city,40,0,True,7797,2505006,513.01783,0.0
2020-06-27,PB,Cuité,city,89,1,True,20338,2505105,437.60448,0.0112
2020-06-27,PB,Cuité de Mamanguape,city,46,2,True,6353,2505238,724.06737,0.0435
2020-06-27,PB,Cuitegi,city,107,2,True,6803,2505204,1572.83551,0.0187
2020-06-27,PB,Curral de Cima,city,16,0,True,5227,2505279,306.10293,0.0
2020-06-27,PB,Curral Velho,city,1,0,True,2516,2505303,39.74563,0.0
2020-06-27,PB,Damião,city,3,0,True,5330,2505352,56.28518,0.0
2020-06-27,PB,Desterro,city,32,1,True,8297,2505402,385.68157,0.0312
2020-06-27,PB,Diamante,city,3,0,True,6552,2505600,45.78755,0.0
2020-06-27,PB,Dona Inês,city,9,1,True,10453,2505709,86.09968,0.1111
2020-06-27,PB,Duas Estradas,city,39,1,True,3596,2505808,1084.53838,0.0256
2020-06-27,PB,Emas,city,2,0,True,3522,2505907,56.78592,0.0
2020-06-27,PB,Esperança,city,237,2,True,33007,2506004,718.02951,0.0084
2020-06-27,PB,Fagundes,city,43,2,True,11253,2506103,382.12032,0.0465
2020-06-27,PB,Frei Martinho,city,1,0,True,2989,2506202,33.45601,0.0
2020-06-27,PB,Gado Bravo,city,60,1,True,8316,2506251,721.50072,0.0167
2020-06-27,PB,Guarabira,city,2050,18,True,58833,2506301,3484.43901,0.0088
2020-06-27,PB,Gurinhém,city,159,1,True,14129,2506400,1125.34504,0.0063
2020-06-27,PB,Gurjão,city,19,1,True,3428,2506509,554.25904,0.0526
2020-06-27,PB,Ibiara,city,9,0,True,5929,2506608,151.79626,0.0
2020-06-27,PB,Igaracy,city,3,0,True,6117,2502607,49.04365,0.0
2020-06-27,PB,Imaculada,city,13,0,True,11819,2506707,109.99239,0.0
2020-06-27,PB,Ingá,city,277,2,True,18103,2506806,1530.13313,0.0072
2020-06-27,PB,Itabaiana,city,565,7,True,24477,2506905,2308.28941,0.0124
2020-06-27,PB,Itaporanga,city,25,1,True,24692,2507002,101.24737,0.04
2020-06-27,PB,Itapororoca,city,168,3,True,18664,2507101,900.12859,0.0179
2020-06-27,PB,Itatuba,city,121,1,True,10962,2507200,1103.81317,0.0083
2020-06-27,PB,Jacaraú,city,100,2,True,14431,2507309,692.95267,0.02
2020-06-27,PB,Jericó,city,4,0,True,7739,2507408,51.68626,0.0
2020-06-27,PB,João Pessoa,city,12449,306,True,809015,2507507,1538.78482,0.0246
2020-06-27,PB,Joca Claudino,city,1,0,True,2636,2513653,37.93627,0.0
2020-06-27,PB,Juarez Távora,city,128,0,True,7936,2507606,1612.90323,0.0
2020-06-27,PB,Juazeirinho,city,98,0,True,18171,2507705,539.3209,0.0
2020-06-27,PB,Junco do Seridó,city,23,1,True,7150,2507804,321.67832,0.0435
2020-06-27,PB,Juripiranga,city,265,4,True,10756,2507903,2463.74117,0.0151
2020-06-27,PB,Juru,city,11,0,True,9867,2508000,111.48272,0.0
2020-06-27,PB,Lagoa,city,3,0,True,4666,2508109,64.2949,0.0
2020-06-27,PB,Lagoa de Dentro,city,32,0,True,7719,2508208,414.56147,0.0
2020-06-27,PB,Lagoa Seca,city,348,4,True,27503,2508307,1265.31651,0.0115
2020-06-27,PB,Lastro,city,13,0,True,2737,2508406,474.9726,0.0
2020-06-27,PB,Livramento,city,37,0,True,7256,2508505,509.92282,0.0
2020-06-27,PB,Logradouro,city,48,2,True,4332,2508554,1108.03324,0.0417
2020-06-27,PB,Lucena,city,165,1,True,13080,2508604,1261.46789,0.0061
2020-06-27,PB,Mãe d'Água,city,11,0,True,4009,2508703,274.38264,0.0
2020-06-27,PB,Malta,city,19,0,True,5759,2508802,329.91839,0.0
2020-06-27,PB,Mamanguape,city,1125,14,True,44882,2508901,2506.57279,0.0124
2020-06-27,PB,Manaíra,city,7,0,True,10955,2509008,63.89776,0.0
2020-06-27,PB,Marcação,city,32,0,True,8558,2509057,373.91914,0.0
2020-06-27,PB,Mari,city,340,7,True,21837,2509107,1556.99043,0.0206
2020-06-27,PB,Marizópolis,city,6,1,True,6617,2509156,90.67553,0.1667
2020-06-27,PB,Massaranduba,city,139,1,True,13918,2509206,998.70671,0.0072
2020-06-27,PB,Mataraca,city,82,4,True,8434,2509305,972.25516,0.0488
2020-06-27,PB,Matinhas,city,35,1,True,4500,2509339,777.77778,0.0286
2020-06-27,PB,Mato Grosso,city,7,1,True,2908,2509370,240.71527,0.1429
2020-06-27,PB,Maturéia,city,22,0,True,6569,2509396,334.90638,0.0
2020-06-27,PB,Mogeiro,city,64,1,True,13284,2509404,481.7826,0.0156
2020-06-27,PB,Montadas,city,31,0,True,5669,2509503,546.83366,0.0
2020-06-27,PB,Monteiro,city,85,1,True,33222,2509701,255.85455,0.0118
2020-06-27,PB,Mulungu,city,147,2,True,9902,2509800,1484.54858,0.0136
2020-06-27,PB,Natuba,city,37,0,True,10454,2509909,353.93151,0.0
2020-06-27,PB,Nazarezinho,city,4,1,True,7301,2510006,54.78702,0.25
2020-06-27,PB,Nova Floresta,city,15,0,True,10638,2510105,141.00395,0.0
